,Wavelength,Sum,K I (2.0e-02),K II (9.8e-01),K III (6.0e-09)
3146,414.88,0.06464,0,0.06464,0
3147,414.93,0.0649,0,0.0649,0
3148,414.98,0.06329,0,0.06329,0
3149,415.03,0.05995,0,0.05995,0
3150,415.08,0.05516,0,0.05516,0
3151,415.13,0.04931,0,0.04931,0
3152,415.18,0.04281,0,0.04281,0
3153,415.23,0.03611,0,0.03611,0
3154,415.28,0.029580000000000002,0,0.029580000000000002,0
3155,415.33,0.023540000000000002,0,0.023540000000000002,0
3156,415.38,0.0182,0,0.0182,0
3157,415.43,0.01366,0,0.01366,0
3158,415.48,0.009967,0,0.009967,0
3159,415.53,0.007062000000000001,0,0.007062000000000001,0
3160,415.58,0.004861,0,0.004861,0
3161,415.63,0.00325,0,0.00325,0
3162,415.68,0.0021100000000000003,0,0.0021100000000000003,0
3163,415.73,0.0013310000000000002,0,0.0013310000000000002,0
3164,415.78,0.0008158,0,0.0008158,0
3165,415.83,0.0004856,0,0.0004856,0
3166,415.88,0.00028080000000000005,0,0.00028080000000000005,0
3167,415.93,0.00015769999999999998,0,0.00015769999999999998,0
3168,415.98,8.604e-05,0,8.604e-05,0
3169,416.03,4.56e-05,0,4.56e-05,0
3170,416.08,2.347e-05,0,2.347e-05,0
3171,416.13,1.174e-05,0,1.174e-05,0
3172,416.18,5.702000000000001e-06,0,5.702000000000001e-06,0
3173,416.23,2.69e-06,0,2.69e-06,0
3174,416.28,1.2329999999999999e-06,0,1.2329999999999999e-06,0
3175,416.33,5.49e-07,0,5.49e-07,0
3176,416.38,2.374e-07,0,2.374e-07,0
3177,416.43,9.974999999999999e-08,0,9.974999999999999e-08,0
3178,416.48,4.0710000000000005e-08,0,4.0710000000000005e-08,0
3179,416.53,1.615e-08,0,1.615e-08,0
3180,416.58,6.256000000000001e-09,0,6.256000000000001e-09,0
3181,416.63,2.459e-09,0,2.459e-09,0
3182,416.68,1.2570000000000001e-09,0,1.2570000000000001e-09,0
3183,416.73,1.529e-09,0,1.529e-09,0
3184,416.78,3.67e-09,0,3.67e-09,0
3185,416.84,1.2350000000000001e-08,0,1.2350000000000001e-08,0
3186,416.89,3.3560000000000004e-08,0,3.3560000000000004e-08,0
3187,416.94,8.876e-08,0,8.876e-08,0
3188,416.99,2.282e-07,0,2.282e-07,0
3189,417.04,5.703e-07,0,5.703e-07,0
3190,417.09,1.385e-06,0,1.385e-06,0
3191,417.14,3.269e-06,0,3.269e-06,0
3192,417.19,7.499e-06,0,7.499e-06,0
3193,417.24,1.672e-05,0,1.672e-05,0
3194,417.29,3.622e-05,0,3.622e-05,0
3195,417.34,7.628e-05,0,7.628e-05,0
3196,417.39,0.0001561,0,0.0001561,0
3197,417.44,0.0003105,0,0.0003105,0
3198,417.49,0.0006001,0,0.0006001,0
3199,417.54,0.001127,0,0.001127,0
3200,417.59,0.002058,0,0.002058,0
3201,417.64,0.003653,0,0.003653,0
3202,417.69,0.006299,0,0.006299,0
3203,417.74,0.01056,0,0.01056,0
3204,417.79,0.0172,0,0.0172,0
3205,417.84,0.027219999999999998,0,0.027219999999999998,0
3206,417.89,0.04188,0,0.04188,0
3207,417.94,0.06262999999999999,0,0.06262999999999999,0
3208,417.99,0.09101000000000001,0,0.09101000000000001,0
3209,418.04,0.1285,0,0.1285,0
3210,418.09,0.1764,0,0.1764,0
3211,418.14,0.2353,0,0.2353,0
3212,418.19,0.3051,0,0.3051,0
3213,418.24,0.3844,0,0.3844,0
3214,418.29,0.4708,0,0.4708,0
3215,418.34,0.5603,0,0.5603,0
3216,418.39,0.648,0,0.648,0
3217,418.44,0.7284,0,0.7284,0
3218,418.49,0.7958,0,0.7958,0
3219,418.54,0.8449,0,0.8449,0
3220,418.59,0.8719,0,0.8719,0
3221,418.64,0.8744,0,0.8744,0
3222,418.69,0.8522,0,0.8522,0
3223,418.74,0.8072,0,0.8072,0
3224,418.79,0.7431,0,0.7431,0
3225,418.84,0.6649,0,0.6649,0
3226,418.89,0.5781,0,0.5781,0
3227,418.94,0.4886,0,0.4886,0
3228,418.99,0.4012,0,0.4012,0
3229,419.04,0.3203,0,0.3203,0
3230,419.09,0.2485,0,0.2485,0
3231,419.14,0.1873,0,0.1873,0
3232,419.19,0.1372,0,0.1372,0
3233,419.24,0.09774,0,0.09774,0
3234,419.29,0.06763999999999999,0,0.06763999999999999,0
3235,419.34,0.0455,0,0.0455,0
3236,419.39,0.02974,0,0.02974,0
3237,419.44,0.01889,0,0.01889,0
3238,419.49,0.01167,0,0.01167,0
3239,419.54,0.007,0,0.007,0
3240,419.59,0.004083,0,0.004083,0
3241,419.64,0.002314,0,0.002314,0
3242,419.69,0.001275,0,0.001275,0
3243,419.74,0.0006825000000000001,0,0.0006825000000000001,0
3244,419.79,0.0003553,0,0.0003553,0
3245,419.84,0.0001801,0,0.0001801,0
3246,419.89,8.925e-05,0,8.925e-05,0
3247,419.94,4.399e-05,0,4.399e-05,0
3248,419.99,2.278e-05,0,2.278e-05,0
3249,420.04,1.429e-05,0,1.429e-05,0
3250,420.09,1.288e-05,0,1.288e-05,0
3251,420.14,1.608e-05,0,1.608e-05,0
3252,420.19,2.316e-05,0,2.316e-05,0
3253,420.24,3.431e-05,0,3.431e-05,0
3254,420.29,5.02e-05,0,5.02e-05,0
3255,420.34,7.172e-05,0,7.172e-05,0
3256,420.39,9.974e-05,0,9.974e-05,0
3257,420.44,0.0001349,0,0.0001349,0
3258,420.49,0.0001773,0,0.0001773,0
3259,420.54,0.00022669999999999998,0,0.00022669999999999998,0
3260,420.59,0.00028169999999999996,0,0.00028169999999999996,0
3261,420.64,0.0003403,0,0.0003403,0
3262,420.69,0.0003997,0,0.0003997,0
3263,420.74,0.0004564,0,0.0004564,0
3264,420.79,0.0005067,0,0.0005067,0
3265,420.84,0.000547,0,0.000547,0
3266,420.89,0.0005742999999999999,0,0.0005742999999999999,0
3267,420.94,0.0005866000000000001,0,0.0005866000000000001,0
3268,420.99,0.0005835,0,0.0005835,0
3269,421.04,0.0005664,0,0.0005664,0
3270,421.09,0.0005384,0,0.0005384,0
3271,421.14,0.0005055,0,0.0005055,0
3272,421.19,0.0004761,0,0.0004761,0
3273,421.24,0.0004623,0,0.0004623,0
3274,421.29,0.00048090000000000003,0,0.00048090000000000003,0
3275,421.34,0.0005553,0,0.0005553,0
3276,421.39,0.0007178,0,0.0007178,0
3277,421.44,0.001013,0,0.001013,0
3278,421.49,0.001498,0,0.001498,0
3279,421.54,0.00225,0,0.00225,0
3280,421.59,0.0033619999999999995,0,0.0033619999999999995,0
3281,421.64,0.004941,0,0.004941,0
3282,421.69,0.007107,0,0.007107,0
3283,421.74,0.009981,0,0.009981,0
3284,421.79,0.013669999999999998,0,0.013669999999999998,0
3285,421.84,0.01826,0,0.01826,0
3286,421.89,0.023780000000000003,0,0.023780000000000003,0
3287,421.94,0.0302,0,0.0302,0
3288,421.99,0.03741,0,0.03741,0
3289,422.04,0.04521,0,0.04521,0
3290,422.09,0.05334,0,0.05334,0
3291,422.14,0.06143,0,0.06143,0
3292,422.19,0.06911,0,0.06911,0
3293,422.24,0.07596,0,0.07596,0
3294,422.29,0.08159,0,0.08159,0
3295,422.34,0.08566,0,0.08566,0
3296,422.39,0.08792,0,0.08792,0
3297,422.44,0.08825,0,0.08825,0
3298,422.49,0.08663,0,0.08663,0
3299,422.54,0.08315,0,0.08315,0
3300,422.59,0.07806,0,0.07806,0
3301,422.64,0.07165,0,0.07165,0
3302,422.69,0.0643,0,0.0643,0
3303,422.74,0.056389999999999996,0,0.056389999999999996,0
3304,422.79,0.04834,0,0.04834,0
3305,422.84,0.04047,0,0.04047,0
3306,422.89,0.033089999999999994,0,0.033089999999999994,0
3307,422.94,0.02642,0,0.02642,0
3308,422.99,0.02058,0,0.02058,0
3309,423.04,0.01565,0,0.01565,0
3310,423.09,0.0116,0,0.0116,0
3311,423.14,0.008385,0,0.008385,0
3312,423.19,0.005908,0,0.005908,0
3313,423.24,0.004056000000000001,0,0.004056000000000001,0
3314,423.29,0.0027129999999999997,0,0.0027129999999999997,0
3315,423.34,0.001768,0,0.001768,0
3316,423.39,0.0011220000000000002,0,0.0011220000000000002,0
3317,423.44,0.0006929,0,0.0006929,0
3318,423.49,0.0004167,0,0.0004167,0
3319,423.54,0.0002439,0,0.0002439,0
3320,423.59,0.0001389,0,0.0001389,0
3321,423.64,7.703e-05,0,7.703e-05,0
3322,423.69,4.155e-05,0,4.155e-05,0
3323,423.74,2.18e-05,0,2.18e-05,0
3324,423.79,1.113e-05,0,1.113e-05,0
3325,423.84,5.529e-06,0,5.529e-06,0
3326,423.89,2.6710000000000003e-06,0,2.6710000000000003e-06,0
3327,423.94,1.255e-06,0,1.255e-06,0
3328,423.99,5.738e-07,0,5.738e-07,0
3329,424.04,2.551e-07,0,2.551e-07,0
3330,424.09,1.1029999999999999e-07,0,1.1029999999999999e-07,0
3331,424.14,4.6379999999999996e-08,0,4.6379999999999996e-08,0
3332,424.19,1.8969999999999997e-08,0,1.8969999999999997e-08,0
3333,424.24,7.551e-09,0,7.551e-09,0
3334,424.29,2.943e-09,0,2.943e-09,0
3335,424.34,1.175e-09,0,1.175e-09,0
3336,424.39,6.300999999999999e-10,0,6.300999999999999e-10,0
3337,424.44,7.987000000000001e-10,0,7.987000000000001e-10,0
3338,424.49,1.8790000000000002e-09,0,1.8790000000000002e-09,0
3339,424.54,4.984e-09,0,4.984e-09,0
3340,424.59,1.3119999999999998e-08,0,1.3119999999999998e-08,0
3341,424.64,3.3700000000000004e-08,0,3.3700000000000004e-08,0
3342,424.69,8.423e-08,0,8.423e-08,0
3343,424.74,2.048e-07,0,2.048e-07,0
3344,424.79,4.845e-07,0,4.845e-07,0
3345,424.84,1.115e-06,0,1.115e-06,0
3346,424.89,2.496e-06,0,2.496e-06,0
3347,424.94,5.4379999999999994e-06,0,5.4379999999999994e-06,0
3348,424.99,1.152e-05,0,1.152e-05,0
3349,425.04,2.376e-05,0,2.376e-05,0
3350,425.09,4.765e-05,0,4.765e-05,0
3351,425.14,9.297e-05,0,9.297e-05,0
3352,425.19,0.00017649999999999998,0,0.00017649999999999998,0
3353,425.24,0.0003259,0,0.0003259,0
3354,425.29,0.0005856,0,0.0005856,0
3355,425.34,0.001024,0,0.001024,0
3356,425.39,0.001741,0,0.001741,0
3357,425.44,0.002879,0,0.002879,0
3358,425.49,0.004634,0,0.004634,0
3359,425.54,0.0072569999999999996,0,0.0072569999999999996,0
3360,425.59,0.01105,0,0.01105,0
3361,425.64,0.016380000000000002,0,0.016380000000000002,0
3362,425.69,0.02362,0,0.02362,0
3363,425.74,0.03313,0,0.03313,0
3364,425.79,0.04521,0,0.04521,0
3365,425.84,0.06001,0,0.06001,0
3366,425.89,0.07751,0,0.07751,0
3367,425.94,0.09739,0,0.09739,0
3368,425.99,0.119,0,0.119,0
3369,426.04,0.1416,0,0.1416,0
3370,426.09,0.1638,0,0.1638,0
3371,426.14,0.1844,0,0.1844,0
3372,426.19,0.2019,0,0.2019,0
3373,426.24,0.2151,0,0.2151,0
3374,426.29,0.2229,0,0.2229,0
3375,426.34,0.2248,0,0.2248,0
3376,426.39,0.2205,0,0.2205,0
3377,426.44,0.2104,0,0.2104,0
3378,426.49,0.1953,0,0.1953,0
3379,426.54,0.1764,0,0.1764,0
3380,426.59,0.155,0,0.155,0
3381,426.64,0.1325,0,0.1325,0
3382,426.69,0.1102,0,0.1102,0
3383,426.74,0.08918,0,0.08918,0
3384,426.79,0.0702,0,0.0702,0
3385,426.84,0.05376,0,0.05376,0
3386,426.89,0.04005,0,0.04005,0
3387,426.94,0.02903,0,0.02903,0
3388,426.99,0.02047,0,0.02047,0
3389,427.04,0.01404,0,0.01404,0
3390,427.09,0.009372,0,0.009372,0
3391,427.14,0.006085,0,0.006085,0
3392,427.19,0.0038439999999999998,0,0.0038439999999999998,0
3393,427.24,0.002362,0,0.002362,0
3394,427.29,0.0014119999999999998,0,0.0014119999999999998,0
3395,427.34,0.0008216000000000001,0,0.0008216000000000001,0
3396,427.39,0.00046520000000000003,0,0.00046520000000000003,0
3397,427.44,0.00025669999999999995,0,0.00025669999999999995,0
3398,427.49,0.0001385,0,0.0001385,0
3399,427.54,7.391e-05,0,7.391e-05,0
3400,427.59,4.036e-05,0,4.036e-05,0
3401,427.64,2.459e-05,0,2.459e-05,0
3402,427.69,1.918e-05,0,1.918e-05,0
3403,427.74,2.029e-05,0,2.029e-05,0
3404,427.79,2.621e-05,0,2.621e-05,0
3405,427.84,3.643e-05,0,3.643e-05,0
3406,427.89,5.115e-05,0,5.115e-05,0
3407,427.94,7.092e-05,0,7.092e-05,0
3408,427.99,9.644e-05,0,9.644e-05,0
3409,428.04,0.0001284,0,0.0001284,0
3410,428.09,0.0001675,0,0.0001675,0
3411,428.14,0.0002141,0,0.0002141,0
3412,428.19,0.0002685,0,0.0002685,0
3413,428.24,0.0003305,0,0.0003305,0
3414,428.29,0.00039960000000000006,0,0.00039960000000000006,0
3415,428.34,0.0004752,0,0.0004752,0
3416,428.39,0.0005557,0,0.0005557,0
3417,428.44,0.0006395,0,0.0006395,0
3418,428.49,0.0007241000000000001,0,0.0007241000000000001,0
3419,428.54,0.0008064999999999999,0,0.0008064999999999999,0
3420,428.59,0.0008834,0,0.0008834,0
3421,428.64,0.0009509000000000001,0,0.0009509000000000001,0
3422,428.69,0.001005,0,0.001005,0
3423,428.74,0.0010429999999999999,0,0.0010429999999999999,0
3424,428.79,0.00106,0,0.00106,0
3425,428.84,0.001056,0,0.001056,0
3426,428.89,0.001029,0,0.001029,0
3427,428.94,0.0009808,0,0.0009808,0
3428,428.99,0.0009135,0,0.0009135,0
3429,429.04,0.000831,0,0.000831,0
3430,429.09,0.0007381,0,0.0007381,0
3431,429.14,0.0006402000000000001,0,0.0006402000000000001,0
3432,429.19,0.0005428999999999999,0,0.0005428999999999999,0
3433,429.24,0.00045149999999999997,0,0.00045149999999999997,0
3434,429.29,0.00037119999999999997,0,0.00037119999999999997,0
3435,429.34,0.0003074,0,0.0003074,0
3436,429.39,0.000266,0,0.000266,0
3437,429.44,0.0002549,0,0.0002549,0
3438,429.49,0.0002853,0,0.0002853,0
3439,429.54,0.0003739,0,0.0003739,0
3440,429.59,0.0005447,0,0.0005447,0
3441,429.64,0.0008323,0,0.0008323,0
3442,429.69,0.001284,0,0.001284,0
3443,429.74,0.00196,0,0.00196,0
3444,429.79,0.00294,0,0.00294,0
3445,429.84,0.0043159999999999995,0,0.0043159999999999995,0
3446,429.89,0.006197,0,0.006197,0
3447,429.94,0.008701,0,0.008701,0
3448,429.99,0.01195,0,0.01195,0
3449,430.04,0.01609,0,0.01609,0
3450,430.09,0.02122,0,0.02122,0
3451,430.14,0.027460000000000002,0,0.027460000000000002,0
3452,430.19,0.0349,0,0.0349,0
3453,430.24,0.04362,0,0.04362,0
3454,430.29,0.05364,0,0.05364,0
3455,430.34,0.06495,0,0.06495,0
3456,430.39,0.07747000000000001,0,0.07747000000000001,0
3457,430.44,0.09106,0,0.09106,0
3458,430.49,0.1054,0,0.1054,0
3459,430.54,0.1202,0,0.1202,0
3460,430.59,0.1349,0,0.1349,0
3461,430.64,0.1489,0,0.1489,0
3462,430.69,0.1614,0,0.1614,0
3463,430.74,0.1717,0,0.1717,0
3464,430.79,0.1791,0,0.1791,0
3465,430.84,0.1829,0,0.1829,0
3466,430.89,0.1829,0,0.1829,0
3467,430.94,0.1788,0,0.1788,0
3468,430.99,0.1707,0,0.1707,0
3469,431.04,0.1592,0,0.1592,0
3470,431.09,0.1449,0,0.1449,0
3471,431.14,0.1286,0,0.1286,0
3472,431.19,0.1113,0,0.1113,0
3473,431.24,0.09387999999999999,0,0.09387999999999999,0
3474,431.29,0.07719,0,0.07719,0
3475,431.34,0.061829999999999996,0,0.061829999999999996,0
3476,431.39,0.04825,0,0.04825,0
3477,431.44,0.03667,0,0.03667,0
3478,431.49,0.02715,0,0.02715,0
3479,431.54,0.01957,0,0.01957,0
3480,431.59,0.013730000000000001,0,0.013730000000000001,0
3481,431.64,0.009385,0,0.009385,0
3482,431.69,0.0062450000000000006,0,0.0062450000000000006,0
3483,431.74,0.004045,0,0.004045,0
3484,431.79,0.0025510000000000003,0,0.0025510000000000003,0
3485,431.84,0.0015660000000000001,0,0.0015660000000000001,0
3486,431.89,0.0009362999999999999,0,0.0009362999999999999,0
3487,431.94,0.0005447999999999999,0,0.0005447999999999999,0
3488,431.99,0.0003086,0,0.0003086,0
3489,432.04,0.0001702,0,0.0001702,0
3490,432.09,9.134e-05,0,9.134e-05,0
3491,432.14,4.773e-05,0,4.773e-05,0
3492,432.19,2.428e-05,0,2.428e-05,0
3493,432.24,1.202e-05,0,1.202e-05,0
3494,432.29,5.797999999999999e-06,0,5.797999999999999e-06,0
3495,432.34,2.728e-06,0,2.728e-06,0
3496,432.39,1.263e-06,0,1.263e-06,0
3497,432.44,6.009e-07,0,6.009e-07,0
3498,432.49,3.4899999999999996e-07,0,3.4899999999999996e-07,0
3499,432.54,3.428e-07,0,3.428e-07,0
3500,432.59,5.6e-07,0,5.6e-07,0
3501,432.64,1.099e-06,0,1.099e-06,0
3502,432.69,2.205e-06,0,2.205e-06,0
3503,432.74,4.351e-06,0,4.351e-06,0
3504,432.79,8.378e-06,0,8.378e-06,0
3505,432.84,1.572e-05,0,1.572e-05,0
3506,432.89,2.871e-05,0,2.871e-05,0
3507,432.94,5.107e-05,0,5.107e-05,0
3508,432.99,8.848e-05,0,8.848e-05,0
3509,433.04,0.0001493,0,0.0001493,0
3510,433.09,0.0002452,0,0.0002452,0
3511,433.14,0.0003923,0,0.0003923,0
3512,433.19,0.0006111000000000001,0,0.0006111000000000001,0
3513,433.24,0.0009271,0,0.0009271,0
3514,433.29,0.00137,0,0.00137,0
3515,433.34,0.00197,0,0.00197,0
3516,433.39,0.0027600000000000003,0,0.0027600000000000003,0
3517,433.44,0.0037649999999999997,0,0.0037649999999999997,0
3518,433.49,0.005002,0,0.005002,0
3519,433.54,0.006470999999999999,0,0.006470999999999999,0
3520,433.59,0.008153,0,0.008153,0
3521,433.64,0.01,0,0.01,0
3522,433.69,0.01195,0,0.01195,0
3523,433.74,0.0139,0,0.0139,0
3524,433.79,0.01575,0,0.01575,0
3525,433.84,0.01737,0,0.01737,0
3526,433.89,0.01866,0,0.01866,0
3527,433.94,0.01952,0,0.01952,0
3528,433.99,0.01989,0,0.01989,0
3529,434.04,0.01973,0,0.01973,0
3530,434.09,0.01906,0,0.01906,0
3531,434.14,0.01793,0,0.01793,0
3532,434.19,0.01643,0,0.01643,0
3533,434.24,0.01466,0,0.01466,0
3534,434.29,0.01273,0,0.01273,0
3535,434.34,0.01077,0,0.01077,0
3536,434.39,0.008875,0,0.008875,0
3537,434.44,0.0071200000000000005,0,0.0071200000000000005,0
3538,434.49,0.005563,0,0.005563,0
3539,434.54,0.004232,0,0.004232,0
3540,434.59,0.003135,0,0.003135,0
3541,434.64,0.002262,0,0.002262,0
3542,434.69,0.0015890000000000001,0,0.0015890000000000001,0
3543,434.74,0.0010869999999999999,0,0.0010869999999999999,0
3544,434.79,0.0007243,0,0.0007243,0
3545,434.84,0.0004699,0,0.0004699,0
3546,434.89,0.0002969,0,0.0002969,0
3547,434.94,0.0001827,0,0.0001827,0
3548,434.99,0.00010959999999999998,0,0.00010959999999999998,0
3549,435.04,6.415e-05,0,6.415e-05,0
3550,435.09,3.687e-05,0,3.687e-05,0
3551,435.14,2.12e-05,0,2.12e-05,0
3552,435.19,1.287e-05,0,1.287e-05,0
3553,435.24,9.314e-06,0,9.314e-06,0
3554,435.29,9.173e-06,0,9.173e-06,0
3555,435.34,1.197e-05,0,1.197e-05,0
3556,435.39,1.791e-05,0,1.791e-05,0
3557,435.44,2.772e-05,0,2.772e-05,0
3558,435.49,4.263e-05,0,4.263e-05,0
3559,435.54,6.423e-05,0,6.423e-05,0
3560,435.59,9.442e-05,0,9.442e-05,0
3561,435.64,0.0001353,0,0.0001353,0
3562,435.69,0.0001889,0,0.0001889,0
3563,435.74,0.0002568,0,0.0002568,0
3564,435.79,0.0003401,0,0.0003401,0
3565,435.84,0.0004388,0,0.0004388,0
3566,435.89,0.0005515,0,0.0005515,0
3567,435.94,0.0006751,0,0.0006751,0
3568,435.99,0.000805,0,0.000805,0
3569,436.04,0.000935,0,0.000935,0
3570,436.09,0.001058,0,0.001058,0
3571,436.14,0.001166,0,0.001166,0
3572,436.19,0.0012519999999999999,0,0.0012519999999999999,0
3573,436.24,0.001309,0,0.001309,0
3574,436.29,0.001333,0,0.001333,0
3575,436.34,0.001323,0,0.001323,0
3576,436.39,0.0012779999999999998,0,0.0012779999999999998,0
3577,436.44,0.0012029999999999999,0,0.0012029999999999999,0
3578,436.49,0.001103,0,0.001103,0
3579,436.54,0.0009855,0,0.0009855,0
3580,436.59,0.0008574,0,0.0008574,0
3581,436.64,0.0007266,0,0.0007266,0
3582,436.69,0.0005997999999999999,0,0.0005997999999999999,0
3583,436.74,0.0004823,0,0.0004823,0
3584,436.79,0.0003778,0,0.0003778,0
3585,436.84,0.00028819999999999996,0,0.00028819999999999996,0
3586,436.89,0.0002142,0,0.0002142,0
3587,436.94,0.0001551,0,0.0001551,0
3588,436.99,0.0001094,0,0.0001094,0
3589,437.04,7.511e-05,0,7.511e-05,0
3590,437.09,5.026e-05,0,5.026e-05,0
3591,437.14,3.277e-05,0,3.277e-05,0
3592,437.19,2.084e-05,0,2.084e-05,0
3593,437.24,1.296e-05,0,1.296e-05,0
3594,437.29,7.975e-06,0,7.975e-06,0
3595,437.34,5.048e-06,0,5.048e-06,0
3596,437.39,3.67e-06,0,3.67e-06,0
3597,437.44,3.6730000000000002e-06,0,3.6730000000000002e-06,0
3598,437.49,5.285e-06,0,5.285e-06,0
3599,437.54,9.279e-06,0,9.279e-06,0
3600,437.59,1.722e-05,0,1.722e-05,0
3601,437.64,3.191e-05,0,3.191e-05,0
3602,437.69,5.8e-05,0,5.8e-05,0
3603,437.74,0.00010290000000000001,0,0.00010290000000000001,0
3604,437.79,0.00017790000000000001,0,0.00017790000000000001,0
3605,437.84,0.0002998,0,0.0002998,0
3606,437.89,0.0004923,0,0.0004923,0
3607,437.94,0.0007877000000000001,0,0.0007877000000000001,0
3608,437.99,0.001228,0,0.001228,0
3609,438.04,0.001865,0,0.001865,0
3610,438.09,0.002761,0,0.002761,0
3611,438.14,0.003981,0,0.003981,0
3612,438.19,0.005594,0,0.005594,0
3613,438.24,0.007659999999999999,0,0.007659999999999999,0
3614,438.29,0.01022,0,0.01022,0
3615,438.34,0.013280000000000002,0,0.013280000000000002,0
3616,438.39,0.016819999999999998,0,0.016819999999999998,0
3617,438.44,0.02076,0,0.02076,0
3618,438.49,0.02496,0,0.02496,0
3619,438.54,0.02925,0,0.02925,0
3620,438.59,0.033389999999999996,0,0.033389999999999996,0
3621,438.64,0.03714,0,0.03714,0
3622,438.69,0.04025,0,0.04025,0
3623,438.74,0.04251,0,0.04251,0
3624,438.79,0.04374,0,0.04374,0
3625,438.84,0.04385,0,0.04385,0
3626,438.89,0.042839999999999996,0,0.042839999999999996,0
3627,438.94,0.040780000000000004,0,0.040780000000000004,0
3628,438.99,0.03782,0,0.03782,0
3629,439.04,0.03418,0,0.03418,0
3630,439.09,0.0301,0,0.0301,0
3631,439.14,0.02582,0,0.02582,0
3632,439.19,0.021580000000000002,0,0.021580000000000002,0
3633,439.24,0.017580000000000002,0,0.017580000000000002,0
3634,439.29,0.01395,0,0.01395,0
3635,439.34,0.010790000000000001,0,0.010790000000000001,0
3636,439.39,0.008131000000000001,0,0.008131000000000001,0
3637,439.44,0.0059700000000000005,0,0.0059700000000000005,0
3638,439.49,0.00427,0,0.00427,0
3639,439.54,0.002977,0,0.002977,0
3640,439.59,0.002022,0,0.002022,0
3641,439.64,0.001338,0,0.001338,0
3642,439.69,0.0008625999999999999,0,0.0008625999999999999,0
3643,439.74,0.000542,0,0.000542,0
3644,439.79,0.0003318,0,0.0003318,0
3645,439.84,0.0001979,0,0.0001979,0
3646,439.89,0.00011499999999999999,0,0.00011499999999999999,0
3647,439.94,6.513e-05,0,6.513e-05,0
3648,439.99,3.594e-05,0,3.594e-05,0
3649,440.04,1.932e-05,0,1.932e-05,0
3650,440.09,1.012e-05,0,1.012e-05,0
3651,440.14,5.166e-06,0,5.166e-06,0
3652,440.19,2.569e-06,0,2.569e-06,0
3653,440.24,1.245e-06,0,1.245e-06,0
3654,440.29,5.878e-07,0,5.878e-07,0
3655,440.34,2.705e-07,0,2.705e-07,0
3656,440.39,1.212e-07,0,1.212e-07,0
3657,440.44,5.2970000000000004e-08,0,5.2970000000000004e-08,0
3658,440.49,2.2569999999999996e-08,0,2.2569999999999996e-08,0
3659,440.54,9.431e-09,0,9.431e-09,0
3660,440.59,3.992e-09,0,3.992e-09,0
3661,440.64,2.016e-09,0,2.016e-09,0
3662,440.69,1.837e-09,0,1.837e-09,0
3663,440.74,3.1630000000000003e-09,0,3.1630000000000003e-09,0
3664,440.79,6.777e-09,0,6.777e-09,0
3665,440.84,1.486e-08,0,1.486e-08,0
3666,440.89,3.201e-08,0,3.201e-08,0
3667,440.94,6.73e-08,0,6.73e-08,0
3668,440.99,1.3800000000000002e-07,0,1.3800000000000002e-07,0
3669,441.04,2.7579999999999997e-07,0,2.7579999999999997e-07,0
3670,441.09,5.372e-07,0,5.372e-07,0
3671,441.14,1.02e-06,0,1.02e-06,0
3672,441.19,1.8880000000000002e-06,0,1.8880000000000002e-06,0
3673,441.24,3.4069999999999997e-06,0,3.4069999999999997e-06,0
3674,441.29,5.992999999999999e-06,0,5.992999999999999e-06,0
3675,441.34,1.027e-05,0,1.027e-05,0
3676,441.39,1.717e-05,0,1.717e-05,0
3677,441.44,2.797e-05,0,2.797e-05,0
3678,441.49,4.442e-05,0,4.442e-05,0
3679,441.54,6.876e-05,0,6.876e-05,0
3680,441.59,0.0001038,0,0.0001038,0
3681,441.64,0.0001526,0,0.0001526,0
3682,441.69,0.0002188,0,0.0002188,0
3683,441.74,0.0003058,0,0.0003058,0
3684,441.79,0.0004165,0,0.0004165,0
3685,441.84,0.0005531000000000001,0,0.0005531000000000001,0
3686,441.89,0.0007160000000000001,0,0.0007160000000000001,0
3687,441.94,0.0009033999999999998,0,0.0009033999999999998,0
3688,441.99,0.001111,0,0.001111,0
3689,442.04,0.001332,0,0.001332,0
3690,442.09,0.001557,0,0.001557,0
3691,442.14,0.001773,0,0.001773,0
3692,442.19,0.0019690000000000003,0,0.0019690000000000003,0
3693,442.24,0.002132,0,0.002132,0
3694,442.29,0.0022489999999999997,0,0.0022489999999999997,0
3695,442.34,0.002313,0,0.002313,0
3696,442.39,0.0023190000000000003,0,0.0023190000000000003,0
3697,442.44,0.0022660000000000002,0,0.0022660000000000002,0
3698,442.49,0.002159,0,0.002159,0
3699,442.54,0.0020050000000000003,0,0.0020050000000000003,0
3700,442.59,0.0018149999999999998,0,0.0018149999999999998,0
